Bairro,latitude,longitude,cb6,t1b6,t2b6,p1b6,p2b6,v1b6,v2b6,ur1b6,ur2b6,cb1,t1b1,t2b1,p1b1,p2b1,v1b1,v2b1,ur1b1,ur2b1,cb2,t1b2,t2b2,p1b2,p2b2,v1b2,v2b2,ur1b2,ur2b2,cb3,t1b3,t2b3,p1b3,p2b3,v1b3,v2b3,ur1b3,ur2b3,cb4,t1b4,t2b4,p1b4,p2b4,v1b4,v2b4,ur1b4,ur2b4,cb5,t1b5,t2b5,p1b5,p2b5,v1b5,v2b5,ur1b5,ur2b5,predicao
ENCRUZILHADA,-8.03675,-34.89084,24,26.84594014033499,26.65168321335784,2.8549056172383,8.692162083495864,1.533375039948138,1.5706627643534676,62.67620985748797,65.16818123957368,50,27.659106528290472,25.804296523717703,53.388555023031216,13.390621075130875,1.9549960777933932,4.634255312201164,68.78780216529933,68.28012784866372,44,25.7785024651418,26.22041125552482,32.0612703837626,32.796432363822774,3.2954816624405394,0.620922928233639,73.81609863678274,75.44726083134329,14,26.12570375972987,23.22006210364319,203.0029061088909,26.730199050246423,1.169360384999124,1.6858131745542528,80.37633642102787,78.3169661450711,13,23.74717729007836,24.516620168342357,33.893775445524625,26.75901694804977,0.7715147577875231,0.3664652636711676,81.20247022863063,81.82365751633453,5,26.95587320672452,26.5485850642008,9.551595587291615,9.551595587291615,2.7652079027030543,1.833024517826446,78.75492102707398,73.10261978166817,4
ENGENHO DO MEIO,-8.05662,-34.94239,31,25.753977378134117,27.5522441844316,6.56113183702403,1.5992402586521912,2.2162030684511733,0.6745747025398934,75.10835151503466,61.83282545721861,96,27.63673730918567,27.75639486056509,7.986924184328913,24.467236670244738,2.341625231059848,0.0413818715092741,71.25097120943187,77.00145336209732,81,28.502878363449533,26.31679491695652,100.4106148908105,107.88680084399506,2.761376464280884,1.2178501346505637,74.03954655587363,77.23152815961848,39,26.45766646136849,24.635521751632407,221.3195237944591,67.80244738861735,0.0124942893025092,0.3247793998751929,80.46430608781837,79.22746947831232,8,24.969389005706308,25.525191082445428,13.288992141399266,12.645951821114998,0.0143859244273536,1.1147190179800828,84.5611561665727,78.81095364470694,10,24.633574219942908,25.81285596090754,17.194516081690583,17.194516081690583,0.2469219354309364,0.6020386447401613,81.68345433413418,75.32071712514801,2
ESPINHEIRO,-8.0429,-34.89125,21,27.236352728948567,27.30459960401679,7.507254607467813,15.866048754573422,0.4438917255563306,2.779930571500861,59.879160390202735,72.63414682687024,30,26.65514611434089,27.73433351872569,24.71771677546298,10.15850380547102,1.6296517944687638,0.8206025572350567,72.22674192639013,71.86044040575668,38,26.12326394575754,28.355203213641744,147.7342020489524,153.29365472999828,4.011634032437339,1.6622953848739126,75.35112395990228,76.59767253624514,13,26.928230827727187,25.757137725731308,253.59479550471428,44.44850456293981,2.98369598121148,1.517395278259191,79.13346728037835,77.91351430059386,5,23.6050126396609,22.088766829735228,37.00897195423632,36.97721529447403,0.0843125227308525,3.869004274170441,80.96195343888589,78.3595866777108,7,25.237930160226032,29.845224675511183,22.46703977757343,22.46703977757343,2.140620121715316,1.6537945791389674,81.27860047659128,76.57983586104363,4
ESTANCIA,-8.0864,-34.92908,53,27.034875746646406,28.38329535797468,4.080714204193081,19.269706525684978,1.5394239644241796,0.4769050024134511,62.680631776522816,65.04675894088292,88,27.680935321172804,26.198903803233534,77.86672603670978,26.870060153678544,0.3975537468475916,0.9360241756225716,71.67014820406149,78.57169290053822,61,27.13188345775477,28.54627603669134,23.526072469702108,169.3091158968163,1.532403932354672,3.831972585770948,72.68088247807617,76.52647114573547,55,25.190674662207112,24.5034731114442,225.01083937970745,37.66810025883135,0.4736293181904722,1.5370022549748632,77.75790610798558,75.58082635475807,21,24.07999427094879,24.28589151603463,6.045967817966506,18.792412829788034,1.5237078978125564,0.3789198006292109,79.02129658918619,79.30911806410744,6,26.05681143828288,25.27476513541638,13.380368340789571,13.380368340789571,1.2038414684926095,0.7194597898297268,73.38803889559134,78.81583804990053,5
FUNDAO,-8.0149,-34.89039,9,25.351337372506173,27.84378958567658,11.545158226001908,9.907160313352149,4.378738729050182,0.8254528188363897,64.79242280978195,66.75059994601898,20,25.85528668564673,28.669479460705357,46.8902830287197,0.2537204906225039,2.149483295633158,2.1052611879590195,75.18350741894675,70.90080416651651,64,26.70447057524082,27.572129705282677,30.275974724019097,48.031197255382935,2.49179127425286,1.7974170368507505,74.70483226310778,79.59900406176322,49,25.582121760338325,26.25499781430124,48.15594298524772,92.17085767641072,0.6814602333977117,1.0203374247236914,81.26653981538811,80.98154214780078,15,24.1230958535179,23.18748553281901,24.854432631702668,32.02867537223785,3.607171365345872,5.306154904857877,80.39013618474401,79.80422565298655,2,25.91648388423744,28.13589563615902,13.422224515244384,13.422224515244384,0.9217912384227424,0.5839608014556883,80.75738093099531,75.8941275070413,3
GRACAS,-8.04556,-34.90072,19,25.979627158693543,28.1940801554253,19.55930976557334,15.370364302789564,3.129173664670271,3.019840681687742,62.91767787563473,70.03023169588015,49,27.34032906177696,27.29894876467429,58.407549472588485,10.219932093342884,1.845249257586686,1.571644926268464,79.5233222168577,72.48452399557262,61,26.619633840976668,26.25250738988239,59.416700790249365,157.54585311520577,4.352079544705417,0.4893430986681105,70.65765509017226,81.22166900576562,11,25.65383960820123,26.43818330027479,79.95038686118951,18.609834073784143,0.0766208751457477,3.043653735724885,77.86863007830556,81.38615504339477,5,22.56609735593605,23.69869583327515,26.532599374140556,12.984781624801428,0.0432519320688746,0.888276922920517,88.55667333368304,74.15315142074225,5,26.35264179909378,25.307552813482992,6.878420804259121,6.878420804259121,0.4977013569686299,3.5921357635253592,80.1785515816118,74.4908118524525,2
GUABIRABA,-7.95329,-34.95374,26,27.07764333481532,24.911453838351648,9.61938194401506,6.240595436462037,0.9077996171415424,0.2579317569537069,60.45518186695375,73.29165777781556,71,27.280992722142688,27.932683863241515,25.132555654346625,1.6637078254141429,0.9955520169551476,2.752441111917731,73.62971000814319,68.40810688007808,93,28.15344785983011,27.90366499402172,21.87267819465587,174.7885232167373,1.2541253085412536,1.2099314136142951,67.89527089636265,79.94798168567472,34,26.91647416131488,26.86659597084281,163.37807232978687,64.64012599677815,2.1678306038052337,5.236619499320869,82.82467539571444,77.86144890124504,8,24.805387004371703,23.07973840157557,37.07982698394101,39.92462135683931,2.399952957759128,1.4645113045150662,79.61352717222191,79.78697695729241,5,25.461532292907155,25.849514261587554,20.457281445469384,20.457281445469384,2.4493160710614537,1.7992728194130136,79.85740845000855,80.54362258784792,6
HIPODROMO,-8.03258,-34.88711,6,27.9211130417255,27.908178143286907,6.837364239862273,5.6441351589273765,0.1441533023479606,5.596397653034384,63.3262652129656,68.27972695218985,7,25.424123675676128,26.356813221921765,31.861110843399054,11.396696819103951,0.6122204923302241,2.534839021417503,81.05732859576743,73.72782481903316,5,28.370091898563903,25.678609583973607,101.01675315344366,157.54168550081846,0.8186872361244243,0.4974747288218388,63.03027049129236,75.99926237896968,8,25.092141969670408,25.041581483823634,210.0248874453173,74.91775766208359,2.0544507311592173,0.5240114826551949,80.5804513324268,74.17434878864378,3,23.66874130056136,23.246445496055507,39.4280537519096,11.08417797994827,1.3175593336207183,3.695407296090414,80.82182327262242,76.50993159102022,2,25.073817373372247,25.936360949099704,25.52432659691052,25.52432659691052,1.5398022192724143,6.503320619230916,80.62533734477692,71.65511185203256,1
IBURA,-8.12236,-34.93214,427,27.50104274345327,26.504880939930704,5.566766745088987,23.70513150609337,2.179017675328894,3.675635034095446,63.29144719946592,73.12625714196278,438,26.45775587704992,29.23567199749871,19.936705712046965,40.543455629172016,2.5450791871860714,2.3092556801799926,72.29075798293492,70.41072380897475,300,27.993637079804863,24.47598211456139,109.03359634421754,103.14725016971164,1.7820326960017194,0.3921615794219897,70.25454682607808,74.14989619433095,166,25.741730432888776,24.42999252366189,42.30218492335324,72.04901207499947,0.9309250907886492,0.2664754071207217,79.60689189804769,75.1152906783654,72,25.62507609761745,23.320998358173764,25.33703517681469,0.9996478009078088,2.7916901975377395,1.071396291423742,86.15639812973421,78.75964718721619,21,23.89724095501392,26.53915995369181,18.036531456015027,18.036531456015027,2.9424731024743647,1.0110510096619032,72.3269003906475,72.08076102535084,20
ILHA DO LEITE,-8.06571,-34.89418,5,28.750139304363817,25.762511069691683,4.530982179088701,0.7384274798351669,4.228379031930795,0.4549301269621135,60.853198420774085,68.27881243598085,9,28.20892350267195,27.616887755501185,62.293401216141845,37.11777180061316,0.2818275669260195,0.672813937471352,70.86329747394622,74.20843378594053,5,27.752309758768245,27.1437143502935,33.176948602138815,101.59158488376882,3.791355023206384,1.7145781219483172,75.18074227477248,75.54777794384084,4,25.58654854599757,24.21192748026853,77.89954107569915,16.296219647206378,0.6812178390035899,0.011800789336662,75.65633909768533,84.45929985583362,2,25.24839043293584,23.680510894735004,27.21099041737977,8.867318457153821,0.3656392961659518,4.175800161001314,84.78996399701775,78.22937740142207,0,27.18405363949365,27.13583527127497,28.4696133218607,28.4696133218607,4.651367016552621,4.008045161479664,79.28219556591216,69.91534471953133,0
ILHA DO RETIRO,-8.06375,-34.9038,12,28.27053195596247,28.34969358043689,9.423733868595658,12.244646816557482,3.090828451366081,0.4790187668351766,67.48867372783282,69.85122866744071,37,26.505562525976337,26.542455074115995,42.92845629780773,1.9161685235754025,1.656072326495726,0.0329660832242035,71.29667106387744,74.15378557264226,16,27.129317209519503,26.226938775579036,96.44693652191654,176.14749055580666,0.1685230733502594,0.5298844522110645,66.35815792291164,75.12799179796885,10,25.32109606768124,25.548099954492724,66.3296162038566,28.756575113323304,2.873327160378535,2.9885891262939817,77.41471260446325,76.19471171838369,2,24.333112278692436,25.13802223394033,30.772516731262957,34.81097596945138,1.5248253362130717,2.3650523513951702,80.56952125446267,75.7124954982275,0,24.768276483814688,26.435221237082665,12.760059168385226,12.760059168385226,2.497515880857654,3.0869188533606904,81.21871836788542,78.3661284752314,0
ILHA JOANA BEZERRA,-8.06975,-34.8988,201,25.893272225226507,26.9253848786676,4.784033321946771,10.377141567951483,2.4353313870179143,3.344844768971908,69.80906041225816,75.84547719380645,60,27.09316194632991,27.016508045974707,30.21355750470251,3.769870544625855,1.6082899701003075,2.413907665614478,69.26687641151636,78.9822039004085,76,27.993425057290075,27.313294360051025,5.217359045571726,49.42490946387233,0.5037921106200819,1.304457609131846,75.1500365618025,70.59411828000194,145,27.266365776835958,24.45642545953261,314.06153924243586,47.89346131879087,1.293367731840364,0.1486197283569099,79.71462238866233,73.13900387390761,45,25.01998289162834,25.35407846926281,57.25488219955788,35.620490971256665,1.0013485924958372,0.7257179232543837,84.0373625823308,81.18870326514899,13,24.360400275067317,27.142341572387924,30.075516085929568,30.075516085929568,2.6489731164384,1.359183175774843,73.3298434846109,79.91687631819335,6
IMBIRIBEIRA,-8.10284,-34.91086,297,26.157673814504022,25.156568371938818,1.423682034616986,19.650784380424565,0.0808528196051789,2.156303371530661,63.09538059754927,73.0941965925886,331,26.45264831115676,25.81771797018103,65.28924622590431,13.032095210872978,2.3004232802329367,5.526601667585788,68.9464308549991,66.56770798942517,361,28.8242209979287,26.53095017980973,62.96301629366709,85.0661192607997,2.4674689697818533,3.1399790038857844,75.06913650890397,74.30099998731764,125,22.122366971553276,24.634164393355665,135.4502432540562,53.77891891721005,1.547932056228365,2.758926198308766,77.18067883347648,77.51467217190613,75,24.22862826548758,25.132008661661125,75.89460153845468,15.401934535994393,1.515600892301401,0.8311484771737877,82.30975313859624,81.53734317736509,19,25.408941019499206,25.87347730219478,18.97690462119457,18.97690462119457,2.051176991996224,3.316877000645178,80.37726409069208,81.5368474613501,11
IPSEP,-8.11023,-34.9199,64,26.557221786881925,28.066101586448102,3.291962237014351,20.09880037843938,0.1501303508107925,2.696062139299671,59.41009539138541,63.134921068195865,155,27.31521465800383,28.204054432198,84.17749742157017,19.549586089676104,1.4672711213564276,0.5099810931760071,76.319438036253,73.09243883396302,114,27.545622856112114,25.135872489171977,90.3867375401194,10.60207809667007,3.818891564409239,3.617083658433117,75.09161022046042,74.10025740453587,41,26.21978922467488,24.03679360487518,225.4230548284897,33.611966671030466,0.5472345564014702,2.863332296611164,77.9115491717946,79.53547530231515,37,23.159488840568944,23.57109695977312,50.23276170515416,6.454489298795533,1.2689370577177586,2.5886172439735486,80.4540759015356,84.41550337896969,22,26.69795937942091,27.216715414293123,12.93418384078246,12.93418384078246,3.464172732681967,1.304642903057282,87.05850240267804,79.01546899975314,11
IPUTINGA,-8.03983,-34.93734,284,25.39582318451564,26.509307897471544,2.440236763038098,7.393980896283645,1.2564635258891226,0.2923268639354006,64.50175815054033,66.36576973229458,423,26.276595270198698,27.340626735193545,67.69201998119817,22.777524998108603,3.272496458580483,1.2432668630395105,72.21250916508912,69.89123631373182,537,27.63465405124253,26.94386176584161,10.765646291999438,46.03832280636199,0.9525202290401072,0.4395763433985147,72.9784911372007,73.09450360918503,208,26.66327792380729,23.39696004430563,122.36287281967157,21.956249221631005,0.6312987381121735,1.2047147268088625,79.88849304440825,74.42933269826874,89,24.605130353773003,23.350406932932927,15.66073903807155,2.9191276755212456,0.218027108002629,3.1408716673853743,85.73635380143949,79.85581034564628,86,26.91539334701949,27.194501366868124,7.2705884752759955,7.2705884752759955,2.0681083893119188,3.137124452984457,78.44700451210245,80.78221837766016,34
JAQUEIRA,-8.036,-34.9026,2,27.49492313301557,27.351357016184902,2.661657468353374,10.44588780134492,1.9538568182908056,0.2699937898100282,67.07881821842076,71.86156779027849,5,26.91279990674409,25.686019418080495,26.62322652398503,15.228242882087644,1.4159067017571785,1.0567283553416946,75.55063762810943,72.53821368566807,7,28.955039982859173,25.986292603134917,13.927322919151074,167.23945408454446,2.6702145846913377,1.0010215779010148,75.29876423570786,75.2947050434856,0,25.91690599412234,22.965600999571546,241.14144926130396,59.89875852010488,0.3989467052258816,1.6277099914605992,80.671028240936,80.35948467487846,0,24.63222512236305,25.29142345179201,6.670048855139683,17.703266043095102,0.9446255654338892,0.2344997473580989,84.78846816667556,75.90224683141605,0,25.863926483427456,26.9891285355469,31.597219158686784,31.597219158686784,3.352031984630161,0.6487001945107451,70.92238553422533,81.64120519649789,0
JARDIM SAO PAULO,-8.0808,-34.94206,57,25.23053263735699,29.455881862161043,6.613540087863228,29.947421862991582,0.3079175071274618,0.1883630155597901,60.91304019905591,62.99293257022782,163,26.532376383415404,27.30631910887226,26.54791459876374,23.764055979115646,0.7622874863920199,0.7903092045905098,73.49304829619959,73.21062305755535,292,26.87442008019008,25.86567785387837,140.07038344821106,115.4825030920861,3.475814329507511,2.246669819737793,74.19632289444696,78.40955260645585,95,24.288908324366798,25.52841800022649,126.2026020943622,5.978009157853215,1.2720555440491892,1.3008967404667433,82.66259391172133,76.37022572297398,37,25.630726405295015,25.67703794729413,28.296498027808383,18.495673477176044,2.257618256369771,0.9497667796872395,79.9219848853302,78.48501917216542,24,23.95482525424593,25.3588960416963,0.6394106978468379,0.6394106978468379,1.8649695996641824,2.7592144383551105,75.05679758153225,80.6921428789329,9
JIQUIA,-8.0851,-34.92306,20,25.066037279139813,25.86696123102821,5.511370665924478,40.259158149764765,2.667693187546674,0.1299010126933215,69.66839117155118,60.12404875747384,32,25.26000256987729,27.673610992025814,5.309436105118799,35.510564088705884,0.7897963743704257,2.577816570801307,73.66147556984349,65.00204097076522,47,27.16970442603583,25.968279682860416,73.99240540012741,28.973987930570885,1.9176899171779933,1.5403646401856832,69.12050913426837,73.49845259117768,20,23.61610845789717,24.143162551477843,264.5933302770569,32.32050657682094,3.147273283316003,3.4551730455923533,78.61792563575722,82.81292295680483,27,24.46661964462267,24.002116910746008,57.95090525084716,19.52862172371654,0.644262137642988,0.7713698303971649,82.72509871261259,82.92571948787096,11,24.675777602593204,27.21025838421776,13.162629497800944,13.162629497800944,0.2646568073988176,2.9674140303993117,75.85027831233913,73.676190861071,1
JORDAO,-8.1332,-34.94005,112,26.49466480941856,26.6622304697667,7.027075341871163,0.3778630572241788,1.3644959620976738,2.468225389476548,60.85311353443822,81.42248125128137,184,28.205980361213665,26.806309856325377,42.08330502214556,51.49861084146233,3.908139530839549,2.390846699712872,75.49600333817929,77.63579743971053,149,25.67204154921055,25.787572263874058,85.62670752333155,145.7733659088734,2.848779553035228,2.754651683709049,70.50588510744919,75.80679642185177,62,24.277672296585425,24.28993579045384,189.26505350619092,15.819682735810282,3.887416234930383,0.5498485826140603,77.43185854750492,79.08322783634905,17,24.55036889844891,24.57337934622931,16.829416193261736,13.380880207098876,0.5984838598097244,3.0141658811548675,81.16568585333916,75.99522780637679,2,25.90319537852285,27.99904451905717,17.390323234684555,17.390323234684555,1.471453937180497,3.6593467025959687,76.12872097833336,72.40583773249963,13
LINHA DO TIRO,-8.00967,-34.90527,53,25.77485871141912,27.17051017762119,3.022753086279673,9.381599806743097,3.2711541568836844,4.360051726167036,62.564739092391854,63.87561719952679,72,27.09282098762008,26.35690089570785,42.05756857802655,2.361265272478853,2.392515780361345,0.921845845734411,75.74218889101843,68.11924405750611,204,27.35085878219898,25.06781081442817,48.61003664890022,145.10265251166464,2.2641108712888585,4.870588904617355,77.02625088660494,76.42790189214291,67,25.13249714910157,24.59985591550376,94.85972613612304,15.115989250420084,0.7460725906274188,3.865247907279981,77.86314987428153,75.66855716474882,53,25.041068274220567,25.440485316843787,35.455735561519376,14.021218328452395,2.0555585013386395,0.9745571186034114,88.45075732303127,76.85537429735545,9,24.48371086693476,26.48706947636589,27.693781445205083,27.693781445205083,1.625427030569206,4.91477125073648,72.82232512380125,76.60612099262936,9
MACAXEIRA,-8.0119,-34.93115,155,27.060424479964038,28.62593998573618,8.182667078403536,30.420220619659077,3.736981084853144,2.5045112872107205,68.33965656154258,67.4361575369609,250,26.416840085326363,25.630186470827084,43.44077565187993,25.006802140588064,0.8974539012052186,4.71658184106785,72.4439724515928,75.16934816663631,113,27.062176701443864,26.3065324974118,40.7844506440666,86.07414053264625,0.0238110277943259,0.9962561418371708,73.0800189603688,75.68819334886857,40,24.97890450791165,24.788987368394032,145.23603849709406,106.26262501859703,1.0678810703996349,1.1147797427671802,77.03645739635547,77.8572544842908,18,23.538127391585277,25.6636614817764,20.447422802861144,9.536344851989966,3.546328516375392,0.7334872233591929,82.83767851749694,83.44858566422603,10,25.850450212635103,25.831695940581746,21.77157114498445,21.77157114498445,0.8310419608662598,4.256949058270744,72.25767944120571,75.11891986777077,7
MADALENA,-8.05377,-34.90835,165,28.163030012137305,26.97403807477428,13.0754284567505,22.26938906560106,1.1139045939753585,1.4171037794252763,62.99215751254191,73.17027896902097,116,29.0845237708319,26.885126770561964,29.465308423103053,10.556462059623902,1.0837071096573967,0.8360121885150147,76.18912771974182,71.66524743626869,139,27.49063059120624,27.13224161874572,112.55615395456016,43.82256421196576,1.907031276343449,0.3672467188244641,80.09482957578612,75.66497253564275,57,25.611944166416592,24.21385450798893,22.35958162037269,36.90562227888863,0.4429042113470843,0.2496991584461727,82.26865345192678,81.8038345651104,16,23.87233135793747,26.336587868147063,29.87824403853445,30.664924422136345,3.80171229681614,0.515579468301435,91.27891960175934,79.66269827599199,11,27.53724651612257,26.20440458744775,15.949633526658316,15.949633526658316,1.2742001114770685,2.680287879659927,78.24535434172805,75.26447202771402,14
MANGABEIRA,-8.0244,-34.90296,51,28.164268397474345,28.68362823443309,5.586520757882984,16.65390864413591,2.385825961606701,1.0917180589417033,74.6263845284168,64.61627003971292,48,26.609659628791768,26.293374350855483,8.211830259722895,9.324400589938003,0.428785216251587,4.79668609847083,71.93042360621178,66.67426503693953,43,27.5545325143922,26.865009900115822,14.48872981985918,85.0376257277851,1.2520372861442626,3.007402813016377,73.218784972195,78.18903268357091,13,25.44550636115796,25.54603758648669,126.05752414339136,44.26524748493468,2.48655917905316,2.2028199654724454,77.07626826270877,78.80704185631589,16,22.2885183034434,25.79703633358032,29.204467514155034,16.122940370668765,0.5902869417865302,2.059779389914192,79.1890838782619,80.67890629383933,6,25.43798776425044,27.56156282914993,16.49986130794464,16.49986130794464,2.319324001643224,1.1784624276160192,73.80538187430042,76.6559542318629,0
MANGUEIRA,-8.07673,-34.92049,80,25.22810353318232,25.444428514681924,6.966351897420269,48.0672956684837,2.1143019084441126,2.568100659699377,64.26800451091877,73.86862567269597,81,27.556917675612,26.895349451045227,45.98049955441088,19.38560111500747,1.3845220258311557,1.068923575639525,69.07378949605737,75.73348152169115,60,27.62009110538733,25.37761954789339,30.925628524970456,145.79667214887638,0.722992864025471,3.6507458227266887,73.1959395039045,76.97210920534295,34,23.56096825437631,24.732524578604377,199.2822466832175,52.3717772616313,1.444898221819653,1.8084038713991184,81.27720443594309,77.57374479854327,8,23.109564004176026,23.14077551204666,51.29663249216807,12.153684765556074,1.5838312453555596,3.0185884658327407,81.14402521548232,84.35440645717628,9,26.656953927077872,26.98402766160825,15.632796136097156,15.632796136097156,1.3456842603574093,3.210891767750496,79.50133421848923,71.57166925754207,1
MONTEIRO,-8.02634,-34.92878,57,27.68886569780415,29.1917609740166,9.067345338301612,28.78899663818716,0.8157164085935306,2.1242064831471943,65.99073012985994,59.28759845326575,9,27.80437705286385,27.50848039778568,53.91846589859561,5.555524251941415,3.2669766829500144,2.005368791783045,74.72975580135524,71.19571252356208,7,26.465010879020674,25.51534780595356,50.18809407499469,136.52005515044624,1.3136907382028105,2.108749342959187,78.9034443733087,76.22181282779401,4,25.43894604007817,25.17196933851509,183.412214413655,24.447267135769224,0.387455584532086,1.4920020903636844,79.01772866420174,79.01388421640308,0,23.782265185518117,25.481373652810703,60.55286140756746,13.506097473158782,0.9797349214110096,0.2939343914052283,86.0720020168069,77.45998283610291,0,26.186910252278352,26.90853444987395,9.86583432261443,9.86583432261443,1.9374183630562432,2.2128783803671586,74.48236511303723,73.99864034813963,1
MORRO DA CONCEICAO,-8.01929,-34.91449,138,26.984689417908186,27.625423319815667,7.445532992918992,22.04322954379885,1.6627784496291294,2.1318041188782755,57.2787216164953,64.51976108633126,70,27.478299184170403,25.259299330631706,19.37258781991125,11.600175966140563,1.2896626852657258,2.8738680824013976,72.61618910446224,76.07360595236051,62,27.367431193638662,25.880950970482797,45.09476913271873,120.19156541807143,2.93135534834836,0.7275173346781811,69.99411113038708,76.56433456967471,25,24.80942669867821,25.64155059191972,195.0170054299064,39.996965507902615,0.4914581771602863,0.0669015717831975,77.89348932603772,76.58010561403646,15,24.569683507230064,24.43444867845965,52.13518909354754,18.23875909393351,1.6721811436430425,3.274815178583327,83.85887101409236,76.67163395204722,5,27.104960919435328,26.271989107933145,10.95831322826822,10.95831322826822,1.829176524850952,4.633199353742184,75.48448413153743,75.41314439107619,7
MUSTARDINHA,-8.07236,-34.91851,146,28.250211169380044,26.045020586991225,1.3508703138262828,46.76313455275654,1.5219082097188033,0.208072030607743,61.1997720659055,67.10642908278629,82,27.518278156402094,26.44048189931563,29.77401396479717,9.658006747233848,2.844924011917329,1.718986642319429,71.28780657623172,71.04010906550437,100,25.130239673916595,26.293888819078173,87.08142285994971,94.09229933489694,0.2648314449430322,1.4267209507791172,72.9229290610007,76.16660159483119,38,24.70182245711229,23.341233664954903,113.53419260647117,57.503449968985855,2.8329712189090577,0.2896532056811027,77.39632809589737,81.12319308374853,21,23.90699416008825,23.91775508194944,38.49132046714842,34.6064478033311,5.744090798174301,0.248820609376084,86.98336216406541,81.66793074506668,9,24.05656028708479,25.19705677049551,3.5670136585972045,3.5670136585972045,2.9513642536348144,4.984557480530274,80.09939629433244,81.94422156709848,8
NOVA DESCOBERTA,-8.00044,-34.9304,248,27.071970412008984,27.45371477079717,1.5052894090516524,9.0902591756648,0.1248261464580786,1.168144345822263,68.80881107211631,79.87322501967977,449,28.102746459718425,28.183133948533747,63.12102646094104,21.73323832900018,0.2252995359603262,1.8298970064479263,72.01473500228857,72.71693526387625,421,26.217896589102864,26.00920128738541,45.03192605821133,35.91256348406026,2.4535701887766272,2.1566831139893434,77.26295310231207,77.68340883279822,103,23.646922358404108,22.99997378690232,204.86192640970452,13.209975698446527,3.356481506960397,1.0173230100980812,80.27895537579313,81.81316421107786,57,26.25895479779721,23.91636025757294,20.5967295690255,12.704993358663575,1.0245077248139196,1.2886969836152629,87.31667311169261,74.38051742440389,17,24.04686194815073,25.650855069781752,21.33091343677449,21.33091343677449,1.1254205372146031,1.1720588338603664,79.94934962896389,75.32702680820604,17
PAISSANDU,-8.06284,-34.89875,4,25.497113735673786,28.507978839603343,14.324050502520798,18.54899526175303,0.1111636552030734,3.578345230332608,61.50358852133756,55.14812273246751,3,26.44036421269022,26.526736694494797,24.73693988559553,30.09125762193019,2.366517967926452,0.2380645346023386,69.24062831338783,82.86857289442185,7,27.04742621940905,25.030546019532974,105.30164085816912,69.86545080440922,1.4527180261006505,3.0706410622905205,67.09528347178522,77.88033110989576,3,27.334201881528056,24.498206089714703,380.7372040887687,14.254866179960636,1.353196464599158,0.575900996695792,85.59509516199772,83.84202091969489,0,24.766745598203528,24.75807441791221,3.1251758900728888,10.797608417376017,1.6933476726391392,2.647810907401105,86.40354670311511,83.00025034307347,0,25.26318004460085,25.37016244911096,20.603245518059,20.603245518059,4.992492041175256,1.4386787974203017,75.79162759841485,78.02056447215094,0
PARNAMIRIM,-8.0339,-34.91038,3,27.220527975304204,26.397784594775157,0.6999734807461673,1.166574732704273,2.7709170119876867,2.5618639942898325,65.30303530199323,70.37877954475225,19,27.037280441113012,26.81558996156121,20.328352413054404,27.743756581402216,2.68082920807849,0.3465282913541498,75.02106180724027,72.7395384072917,19,26.29942658778587,27.30751743686204,45.02551563363415,80.09704541105303,2.6457533304677305,1.2185243296727095,77.17527710560734,72.00975373087803,6,25.45181927720565,26.3191720287933,58.90363708591059,18.442321838673585,0.4953576982024026,1.7587889191451669,79.13434601137688,76.94476853097633,5,23.55730642650209,24.347838737218638,74.33593366440255,19.47872470938135,0.7792509331824189,1.9135824396853356,86.81626325099951,80.21860736883997,0,27.30125331142173,27.393314699555567,7.993619511387374,7.993619511387374,0.510791585587133,3.890456244940105,82.42344973120112,78.83068514210156,1
PASSARINHO,-7.98182,-34.92316,33,28.52329063514366,26.010322648422825,9.018569560875342,7.673804357622286,3.251187177264822,1.5692094128397247,63.07018369401681,57.71808296554293,78,29.884613285561983,27.183596885027978,70.89193420108029,3.689229453516118,2.094146475901556,1.2563419684366277,74.50836270159954,70.58094317504562,131,27.369622668648088,26.13043063100738,15.754385357517862,168.7315699740086,1.2261230238686034,0.1750183773209455,77.0847612444121,71.57876412864012,37,25.90347317399903,23.728777212048957,198.7097757863708,23.231409657151108,0.6827055230832977,3.5065481729953865,79.31937425794686,79.54938145793855,26,22.291214841690884,24.58453667365789,1.0993967469331665,17.406329670506214,2.1730015315116256,0.952278065519232,83.15870688337084,81.12481439469369,10,25.138788734352783,26.213547419527867,18.122269507353337,18.122269507353337,0.6062542288532753,3.951528085344509,75.2774455500399,75.41451669617697,9
PAU FERRO,-7.96679,-34.97466,1,27.900589269643845,26.98879758947937,7.132185830184152,21.81222792370628,0.4043668223775294,0.5090680392378744,64.7478879919359,67.72896757095708,0,26.688780252257445,24.90718127629791,27.383263503312303,22.171975934549543,1.7617096469977147,0.7758090874727369,68.37405482283509,77.57745862037727,0,27.01647253178352,25.996829883822347,10.734555977458209,97.36287795095755,2.124655973300933,2.751953703982715,70.12061339412331,77.56165775461635,0,24.983972524566624,23.65910257890547,179.27660591600142,57.06877355033934,2.7799125277485417,2.6238099144810256,80.8984211840655,80.72939147768483,0,22.06123877853204,25.460702347217094,4.39863211784909,15.126384546313815,1.033350927753541,3.805689846055604,81.67567594525947,80.65773837035415,0,24.3671861541964,26.017376679120137,12.96292676111782,12.96292676111782,2.5235582211743264,1.1949969425675393,80.81518744961353,77.56982103773929,0
