Bairro,latitude,longitude,cb2,t1b2,t2b2,p1b2,p2b2,v1b2,v2b2,ur1b2,ur2b2,cb3,t1b3,t2b3,p1b3,p2b3,v1b3,v2b3,ur1b3,ur2b3,cb4,t1b4,t2b4,p1b4,p2b4,v1b4,v2b4,ur1b4,ur2b4,cb5,t1b5,t2b5,p1b5,p2b5,v1b5,v2b5,ur1b5,ur2b5,cb6,t1b6,t2b6,p1b6,p2b6,v1b6,v2b6,ur1b6,ur2b6,cb1,t1b1,t2b1,p1b1,p2b1,v1b1,v2b1,ur1b1,ur2b1,predicao
BARRO,-8.09533,-34.95008,10,25.491096216465984,26.87909356133323,52.43693063875111,173.12149366573894,2.569440502194194,0.6129419600613957,80.01223904182731,71.87813027697132,13,26.21250442239661,25.99227469072132,76.05265498874311,207.22500459281204,0.3242330984080619,1.3307478792803176,83.56717057962626,82.68982906213996,6,25.04256605212405,24.44615163682211,206.06284309033236,125.6369620313368,2.7559896883316823,2.962200370735795,84.83301322193579,84.54976265392966,3,25.564466004149185,26.141408702867068,95.97230868616708,82.44548659372347,2.2886512955409786,2.689456426245951,78.35561811364165,78.77243617111935,2,25.913497891532646,27.350620933533865,32.89476698222029,56.04506056885103,1.221364496983633,1.3226725844677985,70.26786191063584,71.56035735482916,6,26.69441196279744,26.653916158409725,41.70566666495162,41.70566666495162,3.388399060208852,0.314765723123559,65.30653147483518,75.07046388002694,1
BEBERIBE,-8.00485,-34.89718,8,26.30234966704481,26.055396264882788,39.25452575645812,88.50129462684451,2.705474342526473,1.8211062832220968,73.37979168378169,81.74344786490906,7,25.20397513976204,24.025398040370103,107.79392066052702,191.8176083173873,3.1514897048502544,2.323706648619919,85.7716401793605,88.08851955106456,2,23.09402235330499,25.15986499350077,172.70761140003358,43.72845547870633,3.6566134389658895,1.3223021945573,87.11352291720121,82.15990283855851,3,25.847762054710035,26.13688316173281,62.94932385430326,10.831202270522407,0.6527721978240395,1.5641784678009871,84.03074806831333,77.01296529097276,4,25.974167952110587,24.97267209790822,32.43608332190056,49.600055261943744,3.244102127824645,1.7517768916048524,64.61071121951814,59.89283602910713,3,28.367423548487967,26.82631207584278,59.25894800310866,59.25894800310866,3.36484510094406,1.512500029540124,77.27913970313048,67.48996055686162,6
BOA VIAGEM,-8.12351,-34.90339,34,25.943407948072487,27.86526013286641,43.59895447131752,121.70441509898316,2.642995961911608,0.3003498791101293,77.181996037883,76.36942496471757,57,25.96364714749904,23.571467998879417,192.38019349424596,51.79731906970588,1.8459091398570364,0.4111356377553017,90.6901040656754,87.25336076053934,32,24.08755123838547,22.871491729520525,304.37491516406703,22.40220091436056,0.3824169069808287,1.9284767633036248,92.22667105982188,79.97535714611769,26,24.777652813578285,25.313503684442708,30.60989249093612,37.86948133166048,3.478575126758483,1.747037633714296,83.01724225584267,73.64705931232739,13,26.30408359360009,26.92150713875465,2.812045303026675,41.97158997815289,0.0456001019486744,2.2898367344836585,69.45986584141644,68.7600240911291,16,27.57872225585973,26.153123461607727,9.135403401542687,9.135403401542687,3.696791183419347,0.7428062556225342,64.8583465443066,63.78902530100125,18
BOA VISTA,-8.06176,-34.88729,7,28.234030413695148,25.90887890255315,59.46611111593418,83.25428767546963,1.623444512413532,4.468067105247374,79.21504932486869,76.97327029571704,15,26.492801805799257,26.42884080481332,72.22185318863845,33.039064585823496,1.144849487331333,2.409523119128273,88.05700609112571,83.01592119010887,5,23.005123857804136,23.073644602633223,150.33114162274236,103.16085306174487,0.740284357197079,1.2651846907139568,85.91811193604488,82.75604646920662,5,24.60983379552561,24.717808723769508,71.65289491052144,17.00010115769777,1.2065244457808817,1.916029883680862,75.87280435661377,68.80114215345048,6,25.9041758216136,27.168305030276493,20.4730939541422,87.68299859161277,1.3488851874939918,1.546283449142384,69.08027138914082,67.91391838224547,6,27.00453354662159,27.035150302985468,40.33999506794996,40.33999506794996,2.574422090807542,0.1581397160971582,68.6334220221586,66.22345582947584,2
BOMBA DO HEMETERIO,-8.02151,-34.90165,6,27.66844118407833,25.360925747790706,17.45524048601531,170.6316092708093,2.7624755328002117,1.343108744817158,77.9016748808561,78.45611071921665,4,27.626827586886733,24.662184333502047,7.916272898454068,197.63151203542083,0.996804461658804,2.0125425804825547,85.8926613680869,84.49947115163394,4,24.026590506947628,23.82029232639989,165.57834896164653,117.17150433296732,0.1646572004483233,3.504373289011549,84.36416564754882,86.16399998078293,1,25.13561926832747,25.528925424942564,61.74348437900608,10.518767844946908,3.1713848169233287,2.6820689393618293,80.42428383433648,73.8953980642824,5,23.75220833507379,26.94993029449887,12.061698493945372,38.99658683789636,2.554412688734086,4.6645518442324105,65.04062391436385,62.78851455157365,0,25.690003837588915,26.257246384419865,42.42908129058698,42.42908129058698,2.306876842705713,1.2100929987968574,68.641286068654,68.40076003329116,2
BONGI,-8.06597,-34.92159,3,30.622497438748567,27.510742029195253,73.07736675485475,75.10987219390135,1.299930650548648,0.1314013534385076,75.13410000240654,76.34039233460764,9,25.57843838911408,26.13597370122801,78.84287599380488,267.3487138630948,0.9126393293451088,0.4936083414787214,87.51945527532108,89.26263775764609,6,24.998852299768597,25.39209564911504,196.235835608768,55.09587616556651,0.0899375694809561,1.2339143892779707,85.4739189004631,84.87200956927559,0,24.840627541120693,24.057275601654776,59.1464176597909,44.27754379067965,1.4984994663626583,2.003023363397469,75.76338829469525,71.66697154246917,0,25.88273394569161,27.940071786612236,30.378904259516485,67.70092124981399,2.078997255011631,3.3266944818892115,66.85804103422203,68.98626299705371,0,26.949200081776105,25.26411616112213,58.76057910572375,58.76057910572375,0.5315346679172617,1.5970092608523738,72.32211948677728,77.53460011353043,1
BRASILIA TEIMOSA,-8.08278,-34.87895,9,28.567032910575325,26.45937040193477,34.92604867213205,149.54092720499574,3.508667616510258,0.2776078028758233,79.02906573135807,83.60247896962329,16,23.93761034078583,24.915963685064185,103.65653860995356,51.93611354656406,0.3128695667686096,0.2204543341231906,82.97474170041556,89.97815791644409,3,25.076685813202605,25.105002296516624,132.6653215048314,71.37984758929564,5.07937120933013,1.6172335565753653,87.57942608167903,82.51991504129624,0,25.96740179908338,26.488676550934887,57.77417006431416,14.881817367674811,0.3589957846348581,1.7395429124671808,77.87244107398683,75.79398573429137,1,27.295458715558123,26.93738520443757,43.35963942740785,35.19026395084151,1.7198780415497328,2.291511941897713,76.88472670192643,63.31366046358816,1,27.18635864598334,25.41655363083564,3.501034192717107,3.501034192717107,1.8126003581082903,0.4314354669047608,72.6837247820825,66.17229205620394,5
BREJO DA GUABIRABA,-7.99191,-34.93198,10,27.648973206758857,26.46618011862574,41.95318998518973,117.41013377253672,1.705335411501996,1.876210464714629,77.94120253332558,74.55390860254305,2,24.416843071924063,25.161605988695285,167.7751755055812,82.81636434632192,1.5226415145164522,0.1278817948403003,82.19770542532645,88.20075882895927,2,24.42669328114194,25.785842075641373,337.910533590354,42.00254955226021,0.7521469662498732,2.4141685966622464,82.65115264518248,80.7920010524152,3,24.03274837958805,25.39686372639143,81.8582517398153,7.4855939628171875,0.1060804341193248,0.703241611053472,79.12003782535977,77.1906098788007,2,25.72306485436293,25.417008540325902,34.90337016553296,77.78612537140646,0.9208718469327016,2.663352339962831,67.03026718153589,69.67562606013449,1,25.9893427029121,26.08803165315058,38.64008669998064,38.64008669998064,1.101218294304063,1.0093045155025426,66.80522442717026,66.96924408614973,1
BREJO DE BEBERIBE,-7.99837,-34.92431,6,26.93985457557097,27.62502092125317,18.345573547788216,127.42925848045807,4.798487417122523,2.293690816965889,72.4653202187582,76.59128046856385,1,26.70949177379436,26.142077212957982,87.2718045871103,144.56742941043012,1.349113660999234,2.180269733829969,74.60280341510799,86.15085356562587,1,24.35074265364009,24.08363914072638,172.73446728819383,136.57045692292928,0.1347438816658397,1.0616854915804892,84.52099076033305,85.74011212803074,2,27.16600283121793,25.87362275155803,38.85039782275055,29.336560710630486,0.5048867856480848,0.1754137618989801,84.88943859294126,78.27197950898672,3,26.58632367120895,25.83245118346198,8.675574049553344,8.060536241257942,2.088235142824245,2.086881316575182,73.5177058606191,64.5826603521634,3,25.72247897570069,26.15154236690105,23.525377546477912,23.525377546477912,3.1449534185811334,1.806809337409116,71.9141487330357,74.17334050371485,5
CABANGA,-8.07981,-34.89756,0,28.043303537452307,27.24650615718581,35.09860087521289,125.00285459668568,1.2064907169710248,3.7392457984317975,78.8629797797633,79.09513715786429,0,26.28301941680955,24.86739963306704,104.47224758638372,202.82513069498924,1.542195449869317,2.4419132016101224,85.99023335992355,90.04801283902432,0,26.125996529715064,25.750758627753186,21.886043199817838,104.27987110195345,1.6681194804962836,0.3523698777596449,83.66364462444132,77.52976513767418,1,23.23468015764845,25.281830258757253,46.30072071069998,39.63437358862915,1.1206276116149858,1.4411730779454826,81.59483712512512,73.27635106342879,0,26.501210772592536,26.006746634745635,22.90038155449943,32.547835967593144,2.8681158196559204,3.810652246248117,67.54722006697911,67.98953124382962,0,26.025239612296023,25.911065491933424,1.464115949984567,1.464115949984567,0.2552572248873495,1.263820377908847,65.84267234547762,76.95134277213273,0
